"","SP_ID","Int_Name","PA_type","IUCN_CAT","COUNTRY","ISO3","ODA_status","ODA","RealmNr","Biodiversity","Wilderness","ClimateStability","LandUseStability","Size","ClimateProtection"
"437",808,"Karara and Lochada","KBA",NA,"Australia","AUS",NA,"no",1,0.0752601827536393,0.58496226266427,0.253544063825392,0.718566400674548,0.198045114017616,0.0242983967696844
"438",398,"Karijini","IUCN","II","Australia","AUS",NA,"no",1,0.121940899270167,0.644346194624241,0.584740455194545,0.732389383063566,0.515912946272847,0.00972195352813829
"439",401,"Karlamilyi","IUCN","II","Australia","AUS",NA,"no",1,0.0449147241650294,0.635838981650648,0.695738198476577,0.730974719894399,0.761728141877521,0.00272978200930427
"440",42,"Karroun Hill","IUCN","Ia","Australia","AUS",NA,"no",1,0.0472919319496295,0.615285306528066,0.0565830693332024,0.702691847362941,0.276234739478988,0.0551284528867413
"441",776,"Bulloo Floodplain","KBA",NA,"Australia","AUS",NA,"no",1,0.0628891739328132,0.600701525245571,0.542856832361044,0.761735829627841,0.657350200679967,0.00917757410751817
"442",791,"Bundarra-Barraba","KBA",NA,"Australia","AUS",NA,"no",1,0.245596254398384,0.509635235333795,0.790344204023539,0.827477677472084,0.322143171091533,0.334134886781947
"443",395,"Cape Arid","IUCN","II","Australia","AUS",NA,"no",1,0.0633358003473253,0.648823065195208,0.398137794477894,0.724777588146583,0.238800460078475,0.197922919740559
"444",378,"Carnarvon","IUCN","II","Australia","AUS",NA,"no",1,0.149096632578578,0.628535874067986,0.900276333446692,0.833455618967993,0.266983192520299,0.249650146176899
"445",373,"Wanna","IUCN","II","Australia","AUS",NA,"no",1,0.0836899838665592,0.555767736105249,0.456392451866705,0.751833160884445,0.253146933866436,0.00417358556563831
"446",795,"Macquarie Marshes","KBA",NA,"Australia","AUS",NA,"no",1,0.0874638835483195,0,0.663882734720861,0.675465037873373,0.19300737758466,0.0987975138317028
"447",777,"Central NSW Mallee","KBA",NA,"Australia","AUS",NA,"no",1,0.0835668480392364,0.511252747678994,0.319566360358834,0.764883059829774,0.207093230752412,0.181948782188447
"448",374,"Kosciuszko","IUCN","II","Australia","AUS",NA,"no",1,0.29446563251377,0.721152584902285,0.854831626255577,0.732294467444478,0.5483779043273,0.625501650876841
"449",31,"Mamungari","IUCN","Ia","Australia","AUS",NA,"no",1,0.0118687428216821,0.626998566432638,0.695930710356073,0.731336347282525,0.934768067502985,0.00608580931116934
"450",537,"Willandra Lakes Region","WHS","Not Applicable","Australia","AUS",NA,"no",1,0.0763735665906884,0.529730073497216,0.438376870898676,0.798131318203606,0.187913273883428,0.0321171171755059
"451",402,"Collier Range","IUCN","II","Australia","AUS",NA,"no",1,0.0563733539284855,0.579181410144833,0.507629000885949,0.787798557823552,0.182824561982338,0.0038649374136576
"452",396,"Prince Regent","IUCN","II","Australia","AUS",NA,"no",1,0.275497915932912,0.744253580792022,0.860177484745324,0.73107062528156,0.493917341105835,0.116619001578859
"453",803,"Cooloola and Fraser Coast","KBA",NA,"Australia","AUS",NA,"no",1,0.358209121467265,0.755446268998253,0.382992297070028,0.687172337906017,0.157901711696527,0.271452361343762
"454",794,"Lake Eyre","KBA",NA,"Australia","AUS",NA,"no",1,0.0419755061430014,0.822034368492213,0.483453828328453,0.732373891861146,0.65975616977594,4.80481568079191e-05
"455",369,"Credo","IUCN","II","Australia","AUS",NA,"no",1,0.0506755224757381,0.651955442983889,0.202386514583995,0.720695894523679,0.130721041623307,0.0321084000871382
"456",397,"Millstream Chichester","IUCN","II","Australia","AUS",NA,"no",1,0.145034323856079,0.573647112024776,0.716054610472862,0.731475396697627,0.187658484527783,0.00779026940037133
"457",798,"Lake Sylvester System","KBA",NA,"Australia","AUS",NA,"no",1,0.046238069612276,0.597008652975364,0.822852719772836,0.731343384401295,0.171282405391857,0.0160060504624963
"458",804,"Lake Torrens","KBA",NA,"Australia","AUS",NA,"no",1,0.085233831494239,0.710958353276003,0.61149300556182,0.790734504351634,0.496844705760686,0.00619440780133111
"459",385,"Currawinya","IUCN","II","Australia","AUS",NA,"no",1,0.0476169573469371,0.543180608085953,0.486063868615748,0.80624025251087,0.312104297428406,0.0130680498882008
"460",128,"Danggali","IUCN","Ib","Australia","AUS",NA,"no",1,0.0902111931332344,0.595242520396908,0.513754575460571,0.722094920401305,0.133139823341686,0.0226732519858846
"461",33,"Simpson Desert","IUCN","Ia","Australia","AUS",NA,"no",1,0.0277927223057974,0.705935869454723,0.497957586616392,0.731336347282525,0.549505864669528,0
"462",372,"Giralia","IUCN","II","Australia","AUS",NA,"no",1,0.114905365171714,0.51086191545968,0.828850767804351,0.804670952423739,0.179538008960129,0.00977473546150097
"463",360,"Hamelin Station","IUCN","II","Australia","AUS",NA,"no",1,0.0961364185580677,0.556076075855333,0.755443473195721,0.731535525278466,0.12920176801602,0.0143602308458542
"464",770,"Limmen Bight","KBA",NA,"Australia","AUS",NA,"no",1,0.141028555765767,0.718525996317693,0.815572754690391,0.731351877474036,0.15884253765449,0.0882737626742075
"465",536,"Gondwana Rainforests of Australia","WHS","Not Applicable","Australia","AUS",NA,"no",1,0.499843090820965,0.761906639302623,0.890968981312465,0.411485009753905,0.336429027400072,0.370274191255661
"466",386,"Diamantina","IUCN","II","Australia","AUS",NA,"no",1,0.0653254420030223,0.611260467735628,0.655740983122238,0.74815902256395,0.44763777992231,0.00525000400077448
"467",811,"Diamantina Floodplain","KBA",NA,"Australia","AUS",NA,"no",1,0.052464574777655,0.638662711655486,0.649186829653923,0.740518250145184,0.31903169826434,0.00825355857025451
"468",796,"Southern NSW Mallee","KBA",NA,"Australia","AUS",NA,"no",1,0.101406511753791,0.54002600337441,0.47714211097915,0.766182012130023,0.612874933422394,0.0533628529700615
"469",400,"Drysdale River","IUCN","II","Australia","AUS",NA,"no",1,0.214301024943779,0.719054020679633,0.776304779747228,0.738117950682029,0.40279436928102,0.031413232951328
"470",43,"Dundas","IUCN","Ia","Australia","AUS",NA,"no",1,0.0621868370633671,0.652547880207842,0.562289710066541,0.717881768720742,0.59340625702268,0.202102909896166
"471",388,"Rinyirru (Lakefield) (Cape York Peninsula Aboriginal Land)","IUCN","II","Australia","AUS",NA,"no",1,0.373368549991656,0.641365640194613,0.777307981518003,0.787092045967878,0.469231359928857,0.181026499498158
"472",365,"Watarru","IUCN","II","Australia","AUS",NA,"no",1,0.0216747497342628,0.625355808372379,0.466199734328985,0.731336347282525,0.848523907606986,0.00571733599798234
"473",38,"Neale Junction","IUCN","Ia","Australia","AUS",NA,"no",1,0,0.628430883992998,0.392291859562701,0.731336347282525,0.566258362011746,0.00604238932460398
"474",779,"Riverina Plains","KBA",NA,"Australia","AUS",NA,"no",1,0.100824651809873,0.395467208237986,0.655399878066563,0.625717169058611,0.699818683859826,0.117144653702129
"475",32,"Ngarkat","IUCN","Ia","Australia","AUS",NA,"no",1,0.080058772686472,0.52689935849624,0.523245014798143,0.68715313994035,0.224973100820325,0.0979112325341399
"476",535,"Wet Tropics of Queensland","WHS","Not Applicable","Australia","AUS",NA,"no",1,0.803181466044789,0.819619870497888,0.811526162504048,0.651551036444193,0.638262216197784,0.260299026742258
"477",801,"North-west Tasmanian Coast","KBA",NA,"Australia","AUS",NA,"no",1,0.0995535345279065,0.759979698354085,0.678285298993032,0.731826241630946,0.178149388142934,0.694437643150664
"478",367,"Silver Plains","IUCN","II","Australia","AUS",NA,"no",1,0.389147561481694,0.699343759239402,0.83690948619629,0.805452510913825,0.133740067839753,0.221873258331601
"479",771,"Tiwi Islands","KBA",NA,"Australia","AUS",NA,"no",1,0.157688724978092,0.667592755684654,0.421108561934166,0.732569805424641,0.578111624370263,0.213547960168622
"480",399,"Fitzgerald River","IUCN","II","Australia","AUS",NA,"no",1,0.174123553532205,0.557423809094081,0.459535094793794,0.641893380794724,0.259261760608695,0.280212069182546
"481",391,"Franklin-Gordon Wild Rivers","IUCN","II","Australia","AUS",NA,"no",1,0.112153717259326,0.758023582544055,0.584371688182801,0.732436568316065,0.412914862256649,0.954175811553034
"482",125,"Wollemi","IUCN","Ib","Australia","AUS",NA,"no",1,0.317140707459387,0.811644592132798,0.72016700521567,0.612373434229761,0.441077976376414,0.444195249219207
"483",36,"Great Victoria Desert","IUCN","Ia","Australia","AUS",NA,"no",1,2.4454391841152e-05,0.626409134194524,0.656332870352476,0.731336347282525,0.987943030134691,0.00782312497397845
"484",370,"Moolgoolool","IUCN","II","Australia","AUS",NA,"no",1,0.0391395642936259,0.546251722960072,0.298244816966587,0.731332149286602,0.365382501793827,0.00401331193399987
"485",780,"Gregory National Park","KBA",NA,"Australia","AUS",NA,"no",1,0.206869423259395,0.720829474361558,0.579839751342655,0.731748948066452,0.763255159905739,0.0238867439891113
"486",806,"Mornington Sanctuary","KBA",NA,"Australia","AUS",NA,"no",1,0.118533932011321,0.645166593884861,0.593639053129228,0.731336416361548,0.29113795341612,0.0148004387761567
"487",375,"Morton","IUCN","II","Australia","AUS",NA,"no",1,0.241219566543489,0.74304105171546,0.786097386370804,0.537172621527491,0.126108418455965,0.617050522553898
"488",405,"Walyarta","IUCN","II","Australia","AUS",NA,"no",1,0.0291472256770799,0.597783588018035,0.648273931376864,0.731397335637902,0.17743201760614,0.00931548677042717
"489",807,"Mount Gibson and Charles Darwin","KBA",NA,"Australia","AUS",NA,"no",1,0.0642538578915617,0.59032985534902,0.139384896148794,0.702318432896595,0.187703661768112,0.0347127600383753
"490",383,"Oyala Thumotang (Cape York Peninsula Aboriginal Land)","IUCN","II","Australia","AUS",NA,"no",1,0.333603225943298,0.657343977840881,0.758707565182111,0.81761988754959,0.348068003444327,0.224687669728617
"491",785,"Kangaroo Island","KBA",NA,"Australia","AUS",NA,"no",1,0.157493107616167,0.550556939301502,0.625044277207509,0.749088971651464,0.396930513230676,0.219871597623783
"492",802,"South-east Tasmania","KBA",NA,"Australia","AUS",NA,"no",1,0.146048308807364,0.697123860905514,0.587070814056944,0.753301864780265,0.28347103301487,0.730596614055147
"493",129,"Nullarbor","IUCN","Ib","Australia","AUS",NA,"no",1,0.0175838778092065,0.617790739733361,0.673960383724825,0.731336347282525,0.639698653505876,0.0142144548803994
"494",35,"Nuytsland","IUCN","Ia","Australia","AUS",NA,"no",1,0.0603787781335391,0.646053520938076,0.768576606677678,0.728797498886332,0.505818981721718,0.10632767548783
"495",812,"Murrumbidgee Red Gums","KBA",NA,"Australia","AUS",NA,"no",1,0.0997646841871703,0.399747936454953,0.615008945162297,0.713543750885105,0.198558781142829,0.30782281424548
"496",393,"Wyperfeld","IUCN","II","Australia","AUS",NA,"no",1,0.0862687893671813,0.574271963311051,0.482353810529302,0.643528612333953,0.32707983122653,0.156243104083129
"497",379,"Great Sandy","IUCN","II","Australia","AUS",NA,"no",1,0.359044514009272,0.754892201412674,0.399020816376652,0.683911632797862,0.16619468549047,0.270505982902103
"498",390,"Olkola (Cape York Peninsula Aboriginal Land)","IUCN","II","Australia","AUS",NA,"no",1,0.218493155880546,0.648554490282649,0.882944185301814,0.819833425931565,0.341144297247724,0.15888938665842
"499",778,"Pilliga","KBA",NA,"Australia","AUS",NA,"no",1,0.16597210995196,0.509345247989058,0.676187074315535,0.744888676407078,0.44037230744289,0.378041960655793
"500",39,"Plumridge Lakes","IUCN","Ia","Australia","AUS",NA,"no",1,0.00535367952508198,0.645582976357284,0.33619782499966,0.731336347282525,0.275484917752329,0.00891828570755961
"501",366,"Walalkara","IUCN","II","Australia","AUS",NA,"no",1,0.0190432005670208,0.638061450145631,0.481193882882081,0.731336347282525,0.698936351446154,0.00519886184899842
"502",371,"Waldburg","IUCN","II","Australia","AUS",NA,"no",1,0.0506839746644003,0.549609625836903,0.351205076133797,0.784769284006656,0.199767752514898,0.00340114539339303
"503",127,"Yellabinna","IUCN","Ib","Australia","AUS",NA,"no",1,0.0609423133873873,0.614541522892868,0.393445658799835,0.730710041839143,0.441534887544404,0.00702913020112042
"504",813,"Northern Swan Coastal Plain","KBA",NA,"Australia","AUS",NA,"no",1,0.185547607452303,0.322893150695366,0.362496478847225,0.774032550363665,0.182057233689731,0.221183338797182
"505",368,"Meenthena Station","IUCN","II","Australia","AUS",NA,"no",1,0.055934366258308,0.553569116636485,0.756148256045963,0.761163164133744,0.186688685816136,0.00561380385729438
"506",41,"Yeo Lake","IUCN","Ia","Australia","AUS",NA,"no",1,0.0231524781721813,0.63816900712417,0.315262618895805,0.731593173776644,0.289459810192464,0.00686382210066664
"507",382,"Staaten River","IUCN","II","Australia","AUS",NA,"no",1,0.104848716846044,0.693265286192306,0.853615536756533,0.800367025330375,0.418432460922048,0.0336553020046975
"508",810,"Lake Gregory/Paraku","KBA",NA,"Australia","AUS",NA,"no",1,0.0239670208075642,0.578117198296443,0.873270348453522,0.731348803790121,0.128853731329156,0.00443525693846836
"509",37,"Queen Victoria Spring","IUCN","Ia","Australia","AUS",NA,"no",1,0.0322378223448783,0.66430403094964,0.426126654638351,0.728282307204077,0.232407791179563,0.0571522048321312
"510",403,"Purnululu","IUCN","II","Australia","AUS",NA,"no",1,0.127852220772551,0.686064605132093,0.464186733688621,0.731373069756112,0.195465456798022,0.0165497023150372
"511",44,"Toolonga","IUCN","Ia","Australia","AUS",NA,"no",1,0.0894118501709265,0.60798500188102,0.707614693586015,0.731365870829894,0.367229618575131,0.0119764951155083
"512",404,"King Leopold Ranges","IUCN","II","Australia","AUS",NA,"no",1,0.216735385461432,0.690817786018175,0.650898080303853,0.734003214615188,0.356016580183436,0.0288633879270828
"513",30,"Witchelina Nature Reserve","IUCN","Ia","Australia","AUS",NA,"no",1,0.0596985549763527,0.618472428591091,0.639831035870782,1,0.375884145097783,0.00395220015975526
"514",361,"Newhaven","IUCN","II","Australia","AUS",NA,"no",1,0.0338299425326307,0.633622032667421,0.576897565906363,0.733020798743817,0.21949503058082,0.00933407489831856
"515",805,"Lakes Muncoonie, Mumbleberry and Torquinie","KBA",NA,"Australia","AUS",NA,"no",1,0.0452405822165435,0.651577494819494,0.522605071035605,0.747334075788838,0.137549786210839,0.0132440462038289
"667",164,"Mount Aspiring National Park","IUCN","II","New Zealand","NZL",NA,"no",1,0.15341530286153,0.590718864137874,0.332158895578355,0.757051438122119,0.325564248895623,0.361311211895597
"668",163,"Fiordland National Park","IUCN","II","New Zealand","NZL",NA,"no",1,0.289207008228478,0.681186717497101,0.196761753279475,0.73653417124465,0.75727857810187,0.435646496286447
"669",165,"Kahurangi National Park","IUCN","II","New Zealand","NZL",NA,"no",1,0.0493746707911706,0.709761932404591,0.643744106451074,0.648088004063576,0.404523784033682,0.391975511533961
"670",961,"North Auckland Seabird Flyway","KBA",NA,"New Zealand","NZL",NA,"no",1,0.139236650107077,0.460453488127026,0.668977031787773,0.67131093033567,0.25237857877065,0.188540943457251
