"","SP_ID","Int_Name","PA_type","IUCN_CAT","COUNTRY","ISO3","ODA_status","ODA","RealmNr","Biodiversity","Wilderness","ClimateStability","LandUseStability","Size","ClimateProtection"
"227",1026,"Yungas Superiores de Mosetenes y Cocapata","KBA",NA,"Bolivia","BOL","Lower Middle Income Countries and Territories","yes",6,0.462857501696075,0.782645688797093,0.801391892851241,0.905343752471368,0.589987115148854,0.468864154610361
"228",1034,"Cotapata","KBA",NA,"Bolivia","BOL","Lower Middle Income Countries and Territories","yes",6,0.496284402550607,0.630617284025264,0.765166121509425,0.859966595025683,0.556821323119742,0.362683974674664
"229",1032,"Oeste de Río Mamoré","KBA",NA,"Bolivia","BOL","Lower Middle Income Countries and Territories","yes",6,0.316655239301619,0.286686069673921,0.773030365819704,0.92434762086389,0.739955954289191,0.11008327905187
"230",1030,"Yungas Inferiores de Carrasco","KBA",NA,"Bolivia","BOL","Lower Middle Income Countries and Territories","yes",6,0.546224403504234,0.65575201315463,0.847351268413272,0.891466929248968,0.622353496342229,0.418625063595863
"231",1021,"Kaa-lya del Gran Chaco","KBA",NA,"Bolivia","BOL","Lower Middle Income Countries and Territories","yes",6,0.241020936905715,0.521428700567806,0.818583877015872,0.855338764466017,0.887308308038896,0.342806693067656
"232",1010,"Bajo Río Beni, Región Tacana","KBA",NA,"Bolivia","BOL","Lower Middle Income Countries and Territories","yes",6,0.310463191495884,0.631370382486649,0.728317595949963,0.913275749992639,0.627230095138363,0.340822437538854
"233",1031,"Otuquis Integrated Management Natural Area","KBA",NA,"Bolivia","BOL","Lower Middle Income Countries and Territories","yes",6,0.222291285180655,0.465438902338115,0.81303999759207,0.884177606820512,0.722173335628282,0.263664088755531
"234",1011,"Lagunas de Agua Dulce del Sureste de Potosí","KBA",NA,"Bolivia","BOL","Lower Middle Income Countries and Territories","yes",6,0.0579232850612985,0.785186213135107,0.708360211958236,0.913523424818881,0.580850446079663,0.00160653862500493
"235",1328,"Yungas Superiores de Apolobamba","KBA",NA,"Bolivia","BOL","Lower Middle Income Countries and Territories","yes",6,0.467310941646408,0.602449433557498,0.763979568234914,0.802055863454255,0.62345148568496,0.319091105971627
"236",1025,"Yungas Superiores de Carrasco","KBA",NA,"Bolivia","BOL","Lower Middle Income Countries and Territories","yes",6,0.521477439609473,0.633967667518491,0.843672568592819,0.886361324918003,0.522922118454159,0.320118439492108
"237",1027,"Yungas Inferiores de Isiboro-Sécure / Altamachi","KBA",NA,"Bolivia","BOL","Lower Middle Income Countries and Territories","yes",6,0.467029655319067,0.818734291823659,0.824852844265474,0.911152770219624,0.513963746086165,0.49840040609248
"238",1020,"Tahuamanu","KBA",NA,"Bolivia","BOL","Lower Middle Income Countries and Territories","yes",6,0.339737820624,0.657894130902353,0.812914441275675,0.895400778355988,0.520495312777224,0.704496714975797
"239",NA,"Madidi National Park",NA,"Not Reported","Bolivia","BOL","Lower Middle Income Countries and Territories","yes",6,0.563320041444747,0.785826899407573,0.864353247040984,0.808411209721247,0.760139530744045,0.640055840652031
"240",1019,"Reserva Nacional Amazónica Manuripi Heath","KBA",NA,"Bolivia","BOL","Lower Middle Income Countries and Territories","yes",6,0.352472782067321,0.87043203216591,0.703890544519919,0.848953768580318,0.6893133798143,0.70415621556727
"241",1024,"Yungas Superiores de Amboró","KBA",NA,"Bolivia","BOL","Lower Middle Income Countries and Territories","yes",6,0.465301630840762,0.668127760058844,0.836094046062946,0.880597871458551,0.547233829639779,0.418179603044628
"242",1029,"Reserva Forestal Alto Paraguá","KBA",NA,"Bolivia","BOL","Lower Middle Income Countries and Territories","yes",6,0.294719417798439,0.432498959078384,0.809035096027255,0.874359794712423,0.636179685916022,0.288318272049139
"243",1008,"Yungas Superiores de Madidi","KBA",NA,"Bolivia","BOL","Lower Middle Income Countries and Territories","yes",6,0.469189008098062,0.751302401060491,0.788830927950873,0.797030954076435,0.542270017994261,0.667074389736391
"274",694,"Maya - Lacandín","KBA",NA,"Guatemala","GTM","Lower Middle Income Countries and Territories","yes",6,0.272437648003877,0.539271806285814,0.9146679110484,0.770861412371273,0.827757589761798,0.277195150294535
"275",697,"Atitlan","KBA",NA,"Guatemala","GTM","Lower Middle Income Countries and Territories","yes",6,0.513965463112194,0.457183328491783,0.686442990056799,0.543827205208491,0.550831679671392,0.250633803075745
"276",695,"Lachuá - Ik'bolay","KBA",NA,"Guatemala","GTM","Lower Middle Income Countries and Territories","yes",6,0.443843244677905,0.444351261137648,0.729068389839078,0.561034011539555,0.513989905922245,0.320792610221315
"277",696,"Guatemalan Caribbean Slope","KBA",NA,"Guatemala","GTM","Lower Middle Income Countries and Territories","yes",6,0.536958702936763,0.591909337888621,0.790371965378752,0.771216907660283,0.621561306428888,0.244892197465669
"278",1299,"Cuchumatanes","KBA",NA,"Guatemala","GTM","Lower Middle Income Countries and Territories","yes",6,0.572535880117963,0.701449390846076,0.804426953484041,0.608151541833529,0.56149268188051,0.328979128238059
"279",1316,"Sierra de las Minas - Motagua","KBA",NA,"Guatemala","GTM","Lower Middle Income Countries and Territories","yes",6,0.584935957365225,0.634154797801682,0.748660964747723,0.619040957339801,0.609856944088192,0.258214528335831
"280",512,"Río Plátano Biosphere Reserve","WHS","Not Applicable","Honduras","HND","Lower Middle Income Countries and Territories","yes",6,0.267431216351499,0.777112246441652,0.699399843442055,0.909336377904317,0.63342206047233,0.305552969368577
"281",499,"Azul Meámbar","IUCN","II","Honduras","HND","Lower Middle Income Countries and Territories","yes",6,0.346589958350851,0.854618575966808,0.568243594104992,0.692328681513054,0.252240421435224,0.252879727877991
"381",701,"Bosawas","KBA",NA,"Nicaragua","NIC","Lower Middle Income Countries and Territories","yes",6,0.301191360854632,0.697361163498726,0.45646953870781,0.906541432055879,0.691587293964945,0.358712707607596
"382",703,"Silva Hill","KBA",NA,"Nicaragua","NIC","Lower Middle Income Countries and Territories","yes",6,0.247320756952618,0.638174237783271,0.65799998348277,0.824574837014325,0.517539544978068,0.293671790733036
"383",704,"Indio Maíz","KBA",NA,"Nicaragua","NIC","Lower Middle Income Countries and Territories","yes",6,0.451498302660578,0.725498238862867,0.780720805095804,0.809291986634794,0.571068649755702,0.363779089550718
"384",702,"Wawashan","KBA",NA,"Nicaragua","NIC","Lower Middle Income Countries and Territories","yes",6,0.214314489074547,0.380423637789885,0.521861075414467,0.889176248170595,0.522027188891993,0.25062300483829
"619",307,"Alberto De Agostini","IUCN","II","Chile","CHL",NA,"no",6,0.0124844896913821,0.853891852429501,0.52333950448772,0.91050375235706,0.749577253856493,0.336532978773934
"620",1287,"Huasco-Totoral coastal hills","KBA",NA,"Chile","CHL",NA,"no",6,0.0209458425631932,0.576687786892535,0.64416747900987,0.897543579189821,0.53488686431872,0.00470181608020052
"621",309,"Bernardo O'Higgins","IUCN","II","Chile","CHL",NA,"no",6,0.0975717627305176,0.785770430673634,0.4863781792358,0.909044898608115,0.912044134835437,0.367362643415093
"622",308,"Vicente Perez Rosales","IUCN","II","Chile","CHL",NA,"no",6,0.13140479511267,0.729655974420003,0.728498000589674,0.778922872965124,0.522961320697446,0.830731119710718
"623",1273,"Coquimbo desert scrub","KBA",NA,"Chile","CHL",NA,"no",6,0.0489378036450836,0.311245666097058,0.625166635051759,0.895916459911254,0.614396486256341,0.0244022752380117
"624",305,"Corcovado","IUCN","II","Chile","CHL",NA,"no",6,0.0418103535019814,0.751218198640575,0.701847197783868,0.752209574026309,0.559028339868332,0.736586085414757
"625",311,"Llullaillaco","IUCN","II","Chile","CHL",NA,"no",6,0.0151910859212403,0.765185940724353,0.572389076602921,0.90507765386949,0.546240531393818,0
"626",334,"Patagonia","IUCN","II","Chile","CHL",NA,"no",6,0.161258832588223,0.600687213678063,0.69147945363096,0.950889568605336,0.562134167332048,0.264542577008447
"627",312,"Pumalín Douglas Tompkins","IUCN","II","Chile","CHL",NA,"no",6,0.0486874427879196,0.765880301667289,0.613906374559292,0.763142633023578,0.601350674905429,0.758008515775414
"628",306,"Torres del Paine","IUCN","II","Chile","CHL",NA,"no",6,0.027298187478577,0.68738730101284,0.375084419735536,0.914360984916317,0.508728554054326,0.339587784636977
"629",310,"Laguna San Rafael","IUCN","II","Chile","CHL",NA,"no",6,0.0659684084736452,0.786718706562161,0.531881941208937,0.893840780026867,0.798014191328283,0.49236790984051
"652",353,"Guyane (Parc Amazonien)","IUCN","II","French Guiana","GUF",NA,"no",6,0.353203108546504,1,0.8808890241474,0.91160245080609,0.823257019714459,0.949290888016763
"795",1309,"North ""Quebradas"" and grasslands","KBA",NA,"Uruguay","URY",NA,"no",6,0.115720211667502,0.535034995666526,0.471694023045015,0.751857893778791,0.655402086218978,0.0584131235305331
"796",725,"El Tapado Grasslands","KBA",NA,"Uruguay","URY",NA,"no",6,0.0932171671518018,0.116711120995008,0.458880888419084,0.886069398367301,0.589433582660714,0.0431114211664794
"797",718,"Eastern Wetlands","KBA",NA,"Uruguay","URY",NA,"no",6,0.112360449773535,0.179471296845723,0.529192637836402,0.81657446777441,0.711585501226656,0.0611994302960224
"798",720,"Serranias del Este","KBA",NA,"Uruguay","URY",NA,"no",6,0.0991514747214621,0.104692888248219,0.545348479189826,0.860164134779748,0.644451292035195,0.0569910740900521
"824",917,"Big Cypress Swamp Watershed","KBA",NA,"United States","USA",NA,"no",6,0.0535028628726752,0.559470333491379,0.651544988111927,0.694959758097594,0.629338162053235,0.113843842364735
"869",965,"Northern Everglades","KBA",NA,"United States","USA",NA,"no",6,0.0574263040436416,0.215572678412345,0.634645675782938,0.559678271683443,0.603099129513059,0.12549472553916
"901",1043,"Bañado La Estrella Oeste","KBA",NA,"Argentina","ARG","Upper Middle Income Countries and Territories","yes",6,0.136995669184052,0.565476849603509,0.405627235222649,0.94482718374059,0.506592064794216,0.235416974870173
"902",1056,"Valle Fluvial del Río Paraguay","KBA",NA,"Argentina","ARG","Upper Middle Income Countries and Territories","yes",6,0.199049861119377,0.325338027390817,0.507820963478759,0.811258831895924,0.587425025311484,0.144525632564557
"903",1042,"Bañado La Estrella Este","KBA",NA,"Argentina","ARG","Upper Middle Income Countries and Territories","yes",6,0.136408964827318,0.595638863147009,0.422706701520834,0.894438664748924,0.548433137947524,0.260230625574138
"904",1046,"Valle del río Paraguay-Paraná","KBA",NA,"Argentina","ARG","Upper Middle Income Countries and Territories","yes",6,0.198607543330566,0.330591017470376,0.607868581598838,0.587335670709324,0.527912667406574,0.149055846472255
"905",22,"La Payunia","IUCN","Ia","Argentina","ARG","Upper Middle Income Countries and Territories","yes",6,0.0702687248075264,0.529046111904012,0.774974867668905,0.525291899930283,0.673956047550439,0.00434354473272247
"906",1039,"Reserva Provincial y de la Biosfera Laguna Blanca","KBA",NA,"Argentina","ARG","Upper Middle Income Countries and Territories","yes",6,0.158526616580434,0.727391303472285,0.720596787702714,0.876755586192838,0.651803228492261,0.00627169487423743
"907",1064,"Reserva de la Biósfera Yabotí","KBA",NA,"Argentina","ARG","Upper Middle Income Countries and Territories","yes",6,0.232507147466654,0.646763879377384,0.814162425667475,0.138373640196109,0.522178565701616,0.272947707121797
"908",1044,"San Antonio Oeste","KBA",NA,"Argentina","ARG","Upper Middle Income Countries and Territories","yes",6,0.0228245414672511,0.383432256399445,0.484003528412641,0.894059355498542,0.573097511279478,0.0115295222801919
"909",1041,"Reserva de Uso Múltiple Bañados del Río Dulce y","KBA",NA,"Argentina","ARG","Upper Middle Income Countries and Territories","yes",6,0.0907938358411921,0.472147996500393,0.490857783859176,0.277085386928173,0.782862634529181,0.0471554795835064
"910",1049,"Reserva Provincial Olaroz-Cauchari","KBA",NA,"Argentina","ARG","Upper Middle Income Countries and Territories","yes",6,0.0429541612140101,0.805165803597677,0.631950038359876,0.915946543069668,0.513704144819958,0.00169982930647523
"911",1050,"Sistema de lagunas de Vilama-Pululos","KBA",NA,"Argentina","ARG","Upper Middle Income Countries and Territories","yes",6,0.0586626264635348,0.817515951829508,0.706319011204603,0.914491080950365,0.577902847967781,0.00143102536020414
"912",1053,"Bañados del Río Atuel","KBA",NA,"Argentina","ARG","Upper Middle Income Countries and Territories","yes",6,0.0355724348114715,0.598678541320411,0.511646121435741,0.239072976309184,0.740980238127483,0.0106883788914531
"913",1048,"Cuenca del río Aguapey","KBA",NA,"Argentina","ARG","Upper Middle Income Countries and Territories","yes",6,0.167850678622388,0.283011380174491,0.553438030955754,0.517811291355128,0.524590399408791,0.0958127493909019
"914",1047,"La Fidelidad","KBA",NA,"Argentina","ARG","Upper Middle Income Countries and Territories","yes",6,0.11665175540312,0.615710415882627,0.540573118602741,0.868051584211471,0.512832663159191,0.25328261377629
"915",1054,"Reserva Provincial Laguna Brava","KBA",NA,"Argentina","ARG","Upper Middle Income Countries and Territories","yes",6,0.0418406120228226,0.839546330576956,0.702368971249459,0.556330684114972,0.610947460701279,0.00259531482748231
"916",1063,"Reserva Costa Atlántica de Tierra del Fuego y zon","KBA",NA,"Argentina","ARG","Upper Middle Income Countries and Territories","yes",6,0.00186650578017354,0.255220251348679,0.486965385179731,0.890646358328347,0.512298739881623,0.0729672886117771
"917",1055,"Luracatao y Valles Calchaquíes","KBA",NA,"Argentina","ARG","Upper Middle Income Countries and Territories","yes",6,0.106804446103429,0.66150026227733,0.817670062007911,0.621307749741422,0.560212442273095,0.0287264761616829
"918",1282,"El Colorado","KBA",NA,"Argentina","ARG","Upper Middle Income Countries and Territories","yes",6,0.163569996153783,0.303103845832327,0.632004201205223,0.340900750394598,0.524311610490867,0.192613965204419
"919",304,"San Guillermo","IUCN","II","Argentina","ARG","Upper Middle Income Countries and Territories","yes",6,0.0968417851185064,0.839045128268484,0.698527870390541,0.642917803191423,0.718808669240389,0.00221568834300321
"920",1040,"Salinas Grandes","KBA",NA,"Argentina","ARG","Upper Middle Income Countries and Territories","yes",6,0.138914760069817,0.646508587773348,0.873734641105534,0.433304648898679,0.642457939472154,0.0694707074028873
"921",341,"Talampaya","IUCN","II","Argentina","ARG","Upper Middle Income Countries and Territories","yes",6,0.12450837957774,0.758563542571887,0.848915850953159,0.610071986179413,0.514781988368819,0.0113622808670612
"922",1051,"Parque Nacional Los Alerces y Laguna Terraplén","KBA",NA,"Argentina","ARG","Upper Middle Income Countries and Territories","yes",6,0.0854615419062371,0.634255257301054,0.559669681785478,0.908152909583749,0.540777134612847,0.63812621278034
"923",1060,"Dorso Occidental Subhmedo de Santa Fe","KBA",NA,"Argentina","ARG","Upper Middle Income Countries and Territories","yes",6,0.0808600027961587,0.22981132650139,0.552740902896105,0.545589294674929,0.63075325740092,0.0803037440563112
"924",1297,"Meseta de Somuncura Provincial Natural Protected Area","KBA",NA,"Argentina","ARG","Upper Middle Income Countries and Territories","yes",6,0.104831379288148,0.295453683898554,0.535981404423007,0.954564413448368,0.834208635249293,0.00596691076151991
"925",533,"Los Glaciares National Park","WHS","Not Applicable","Argentina","ARG","Upper Middle Income Countries and Territories","yes",6,0.0741478068685953,0.664060162051817,0.542630067328577,0.979668267070998,0.680676727055039,0.255200487816204
"926",1059,"Bajos Submeridionales","KBA",NA,"Argentina","ARG","Upper Middle Income Countries and Territories","yes",6,0.100942158543379,0.276192507018308,0.614714543332721,0.893004179310384,0.786085962329624,0.0769659598611298
"927",1038,"Cuenca del Río Salado","KBA",NA,"Argentina","ARG","Upper Middle Income Countries and Territories","yes",6,0.0487770639413698,0,0.71627100832925,0.300915651986019,0.800761273139905,0.0488580173668686
"928",1036,"Caldenal del Sudoeste  de Buenos Aires","KBA",NA,"Argentina","ARG","Upper Middle Income Countries and Territories","yes",6,0.0376021546762711,0.247319063314362,0.559696166511121,0.728995002465009,0.551757091321773,0.0907840155618364
"929",534,"Península Valdés","WHS","Not Applicable","Argentina","ARG","Upper Middle Income Countries and Territories","yes",6,0,0.117812516549933,0.576238893951857,0.966912564523631,0.59514206589812,0.00962941672196029
"930",1045,"Extensión Límite Este y Sur del Parque Nacional","KBA",NA,"Argentina","ARG","Upper Middle Income Countries and Territories","yes",6,0.200925643420758,0.449403520295794,0.708888280146507,0.894715654574004,0.660739659734792,0.38473341813009
"931",1052,"Lago La Plata - Fontana","KBA",NA,"Argentina","ARG","Upper Middle Income Countries and Territories","yes",6,0.0790570012288062,0.39483114546715,0.710868829244811,0.980069939640262,0.530178403076198,0.298217822917962
"932",319,"Nahuel Huapi","IUCN","II","Argentina","ARG","Upper Middle Income Countries and Territories","yes",6,0.177845166110554,0.638071899455105,0.725463851905924,0.89840508520348,0.625048858145158,0.69407273552308
"933",1062,"Pastizales de La Travesía y Buena Esperanza","KBA",NA,"Argentina","ARG","Upper Middle Income Countries and Territories","yes",6,0.0344240773580058,0.197131303680101,0.835644524343542,0.270544408474222,0.553499119703807,0.0295339910373344
"934",1061,"San Javier","KBA",NA,"Argentina","ARG","Upper Middle Income Countries and Territories","yes",6,0.111629651595334,0.290949475008496,0.511862531626521,0.536718960822294,0.584828810941851,0.128679800396435
"935",1035,"Villa Iris, Chasicó, Napostá","KBA",NA,"Argentina","ARG","Upper Middle Income Countries and Territories","yes",6,0.0570237568367597,0.222443652664054,0.590025395430209,0.809061786301017,0.567561006182369,0.0527713117896218
"936",340,"Lanín","IUCN","II","Argentina","ARG","Upper Middle Income Countries and Territories","yes",6,0.103292635365491,0.610478582890813,0.700380133062187,0.757193946972974,0.517635834458099,0.568084388340636
"937",1037,"Estepas arbustivas del Sur de Buenos Aires","KBA",NA,"Argentina","ARG","Upper Middle Income Countries and Territories","yes",6,0.00870740863946869,0.251368145040102,0.554535218447284,0.726579595830152,0.520245312222404,0.0283500815370552
"938",1057,"Salinas de Ambargasta","KBA",NA,"Argentina","ARG","Upper Middle Income Countries and Territories","yes",6,0.0981947105042439,0.615804194878892,0.711011372719982,0.549776552538977,0.534776268341598,0.0846144323272307
"939",1058,"Parque Nacional Copo","KBA",NA,"Argentina","ARG","Upper Middle Income Countries and Territories","yes",6,0.0988895847286213,0.50543296398805,0.572892957547749,0.757515512610629,0.538848311372141,0.217242488962673
"941",715,"Northeastern Belize","KBA",NA,"Belize","BLZ","Upper Middle Income Countries and Territories","yes",6,0.188149117250366,0.668627445872621,0.801294358975942,0.819397562907823,0.527299042947132,0.163595349436269
"942",714,"Maya Mountains and southern reserves","KBA",NA,"Belize","BLZ","Upper Middle Income Countries and Territories","yes",6,0.290731519628764,0.661400587267547,0.891153461348973,0.8807560994146,0.666262435247851,0.283711413638547
"943",687,"Rio Arrojado","KBA",NA,"Brazil","BRA","Upper Middle Income Countries and Territories","yes",6,0.256477323695795,0.372822148446432,0.756283748024378,0.819866574018343,0.609185391071945,0.102822318346565
"944",52,"Reserva Biológica Do Lago Piratuba","IUCN","Ia","Brazil","BRA","Upper Middle Income Countries and Territories","yes",6,0.283259829506144,0.721603174482923,0.84000631114862,0.892520886460856,0.598747231309888,0.368072978382952
"945",418,"Parque Nacional Do Jamanxim","IUCN","II","Brazil","BRA","Upper Middle Income Countries and Territories","yes",6,0.285406369196089,0.905066314904954,0.751041663433721,0.911312456100861,0.706632717159948,0.816568444648479
"946",58,"Estação Ecológica Juami-Japurá","IUCN","Ia","Brazil","BRA","Upper Middle Income Countries and Territories","yes",6,0.320302908038965,0.967662900072463,0.712709027166904,0.911600453003712,0.701576340083165,0.755338991558306
"947",1324,"Upper Vacacai pampas","KBA",NA,"Brazil","BRA","Upper Middle Income Countries and Territories","yes",6,0.13326249309384,0.141219141487081,0.522101347601801,0.714402602128458,0.625896238966567,0.106442900591093
"948",177,"Viruá National Park","IUCN","II","Brazil","BRA","Upper Middle Income Countries and Territories","yes",6,0.284267254238541,0.856467486453036,0.711002431280538,0.90955580205174,0.516306959813463,0.729944287835915
"949",51,"Reserva Biológica Do Guaporé","IUCN","Ia","Brazil","BRA","Upper Middle Income Countries and Territories","yes",6,0.305511172616443,0.642191481329435,0.801778332410518,0.875084173281196,0.660362265001472,0.441129169015317
"950",1349,"Pompeu","KBA",NA,"Brazil","BRA","Upper Middle Income Countries and Territories","yes",6,0.26837889485417,0.41086568384914,0.602119131609095,0.63238269748247,0.555136390083579,0.128898332716627
"951",748,"Delta do Parnaíba","KBA",NA,"Brazil","BRA","Upper Middle Income Countries and Territories","yes",6,0.13258109487469,0.628995999831561,0.860212178057365,0.885653850900074,0.517678499615784,0.163463718192161
"952",408,"Parque Estadual De Guajará-Mirim","IUCN","II","Brazil","BRA","Upper Middle Income Countries and Territories","yes",6,0.304227157092677,0.6877122554249,0.766221032936537,0.900206246212871,0.509778362143408,0.712107990936969
"953",429,"Parque Nacional Do Jaú","IUCN","II","Brazil","BRA","Upper Middle Income Countries and Territories","yes",6,0.323452503066699,0.977095408910446,0.818974459061455,0.911592449255638,0.844865353350338,0.798534931516253
"954",409,"Parque Estadual Do Matupiri","IUCN","II","Brazil","BRA","Upper Middle Income Countries and Territories","yes",6,0.324428340457766,0.905626585102342,0.77101744217129,0.911188112583734,0.634506012820927,0.839582655751385
"955",60,"Reserva Biológica Do Abufari","IUCN","Ia","Brazil","BRA","Upper Middle Income Countries and Territories","yes",6,0.318977715778288,0.968834270763167,0.736823894384939,0.911608163834903,0.521850689822068,0.839510465108233
"956",57,"Estação Ecológica Da Terra Do Meio","IUCN","Ia","Brazil","BRA","Upper Middle Income Countries and Territories","yes",6,0.298035284479431,0.959014032058553,0.69712128378842,0.912235510201546,0.893342142532614,0.712954820676217
"957",49,"Estação Ecológica Do Grão Pará","IUCN","Ia","Brazil","BRA","Upper Middle Income Countries and Territories","yes",6,0.33172076544496,0.977004415283019,0.730229705119364,0.910886517376075,0.923509919357709,0.94537156285919
"958",747,"Barragem de Boa Esperança","KBA",NA,"Brazil","BRA","Upper Middle Income Countries and Territories","yes",6,0.148089211867419,0.610056127545092,0.773437091201867,0.86698307128604,0.552751872206389,0.264893674920575
"959",1331,"Chapada do Araripe","KBA",NA,"Brazil","BRA","Upper Middle Income Countries and Territories","yes",6,0.208334290772539,0.420491851691792,0.799822283416882,0.884175022022178,0.599391697652623,0.137337776797453
"960",406,"Parque Nacional Montanhas Do Tumucumaque","IUCN","II","Brazil","BRA","Upper Middle Income Countries and Territories","yes",6,0.352982658315297,0.974699660044849,0.867782421101173,0.911639051209365,0.91200690846734,0.937112378604496
"961",59,"Estação Ecológica Do Jari","IUCN","Ia","Brazil","BRA","Upper Middle Income Countries and Territories","yes",6,0.29859196562221,0.91802783796935,0.681038799068471,0.911113517218711,0.526226977048962,0.881498511692572
"962",426,"Parque Estadual Serra Do Aracá","IUCN","II","Brazil","BRA","Upper Middle Income Countries and Territories","yes",6,0.312706092033942,0.979202727512767,0.734455032301548,0.909900179326715,0.812770382436752,0.732482222315395
"963",756,"Ilha de Marajó","KBA",NA,"Brazil","BRA","Upper Middle Income Countries and Territories","yes",6,0.324594979865569,0.793818873090555,0.799700562844742,0.870739453634013,0.913591043896394,0.57362050053949
"964",428,"Parque Estadual Igarapés Do Juruena","IUCN","II","Brazil","BRA","Upper Middle Income Countries and Territories","yes",6,0.275556436454238,0.959232277152447,0.82170475892594,0.91157131383699,0.521754389171638,0.80612939869723
"965",55,"Reserva Biológica Do Gurupi","IUCN","Ia","Brazil","BRA","Upper Middle Income Countries and Territories","yes",6,0.230894108376696,0.666149372412408,0.710282862281763,0.882547815805506,0.548124303573295,0.328910289950269
"966",767,"Tirecatinga / Utiariti","KBA",NA,"Brazil","BRA","Upper Middle Income Countries and Territories","yes",6,0.262479057358973,0.369906471267935,0.646127526383752,0.757516602736369,0.657981006438186,0.245630580438458
"967",782,"Parque Nacional do Cabo Orange","KBA",NA,"Brazil","BRA","Upper Middle Income Countries and Territories","yes",6,0.322420394306052,0.8644804167673,0.850837612114922,0.90984997643143,0.604859479060588,0.588757289664018
"968",784,"Lizarda","KBA",NA,"Brazil","BRA","Upper Middle Income Countries and Territories","yes",6,0.202003579120817,0.453754052663393,0.648467666859396,0.835102648006016,0.58270180921819,0.120745032188777
"969",414,"Parque Nacional Dos Campos Amazônicos","IUCN","II","Brazil","BRA","Upper Middle Income Countries and Territories","yes",6,0.315010626961597,0.862782598502635,0.813207452315937,0.906517401974087,0.721402602111121,0.716689545518165
"970",755,"Caxiuan / Portel","KBA",NA,"Brazil","BRA","Upper Middle Income Countries and Territories","yes",6,0.326953174740967,0.790802559078983,0.66309921368194,0.903805054382225,0.895367954150445,0.763050913161267
"971",745,"Terra Ronca","KBA",NA,"Brazil","BRA","Upper Middle Income Countries and Territories","yes",6,0.264595355703855,0.19320405294953,0.743286895593182,0.746172651314683,0.673153729526417,0.229006833867622
