"","SP_ID","Int_Name","PA_type","IUCN_CAT","COUNTRY","ISO3","ODA_status","ODA","RealmNr","Biodiversity","Wilderness","ClimateStability","LandUseStability","Size","ClimateProtection"
"68",580,"Mafou","KBA",NA,"Guinea","GIN","Least Developed Countries ","yes",3,0.177499473680853,0.688338437928041,0.902035911245008,0.551692546369346,0.079042390414217,0.194529143727379
"69",581,"Dulombi","KBA",NA,"Guinea-Bissau","GNB","Least Developed Countries ","yes",3,0.188022849536472,0.626407924909567,0.363250312428699,0.209317346036563,0.0766005492119218,0.183692251441029
"87",1245,"Cestos Gbi","KBA",NA,"Liberia","LBR","Least Developed Countries ","yes",3,0.339271782754905,0.621933804772199,0.640088878983305,0.672617557582242,0.184027061561901,0.64238304987306
"88",1241,"Lofa-Gola-Mano Complex","KBA",NA,"Liberia","LBR","Least Developed Countries ","yes",3,0.327718336720022,0.732346819382408,0.460918615278633,0.415920222253656,0.265093606514105,0.539810631923329
"89",1246,"Krahn Bassa South","KBA",NA,"Liberia","LBR","Least Developed Countries ","yes",3,0.282323436810717,0.651166328047248,0.730968531126341,0.648377527749047,0.0731116317087095,0.635280188801913
"90",1243,"Grebo","KBA",NA,"Liberia","LBR","Least Developed Countries ","yes",3,0.339093022156397,0.643622364597753,0.588595736056776,0.706264475302711,0.155379367994328,0.646454022314853
"91",1247,"Kpelle Forest","KBA",NA,"Liberia","LBR","Least Developed Countries ","yes",3,0.313732077468896,0.665566517084451,0.374904550238649,0.361277309262796,0.0896109708205098,0.556922109764197
"92",1242,"Cestos - Senkwen","KBA",NA,"Liberia","LBR","Least Developed Countries ","yes",3,0.25807440385094,0.556348700260657,0.629356648057961,0.663382001995868,0.209464139712539,0.571576134712329
"93",1293,"Mahavavy - Kinkony wetlands NPA","KBA",NA,"Madagascar","MDG","Least Developed Countries ","yes",3,0.325223308738847,0.491816766280696,0.665904978289784,0.704501804829146,0.149592457256032,0.115962191331455
"94",279,"Masoala","IUCN","II","Madagascar","MDG","Least Developed Countries ","yes",3,0.816783688701231,0.662184627231036,0.42804579709228,0.497585882130624,0.0807535695269105,0.334748780007719
"95",277,"Makira","IUCN","II","Madagascar","MDG","Least Developed Countries ","yes",3,0.995587893155958,0.671344775825899,0.529325299127628,0.521475716726977,0.219380832487994,0.377273445008159
"96",1307,"Tsimanampetsotsa National Park and extension","KBA",NA,"Madagascar","MDG","Least Developed Countries ","yes",3,0.367235044492074,0.508800212442838,0.716579095947024,0.68002846568735,0.135188635002903,0.229700368638133
"97",1003,"Bidia - Bezavona Classified Forest","KBA",NA,"Madagascar","MDG","Least Developed Countries ","yes",3,0.625421827612571,0.527623658707022,0.611309165356671,0.460617347551277,0.168556337277777,0.357905847437403
"98",1001,"Wetlands of the Tsiribihina delta and upper Tsiribihina river","KBA",NA,"Madagascar","MDG","Least Developed Countries ","yes",3,0.437586877608589,0.502428071259058,0.533721106577517,0.69689240426593,0.149378760408814,0.141141047812659
"99",1298,"Mikea Protected Area","KBA",NA,"Madagascar","MDG","Least Developed Countries ","yes",3,0.499038030692804,0.521114154777488,0.709864289352062,0.718712307341689,0.163984349429967,0.265061659290582
"100",1002,"Daraina Forest","KBA",NA,"Madagascar","MDG","Least Developed Countries ","yes",3,0.715819473488598,0.549817873005587,0.452323952374345,0.635211614222692,0.137078504983287,0.144788207031122
"101",1305,"Tsaratanana-Marojejy Corridor NPA (COMATSA)","KBA",NA,"Madagascar","MDG","Least Developed Countries ","yes",3,1,0.607991163373648,0.539031678279759,0.536704390009384,0.0816351983415025,0.349145255994441
"102",1304,"Ankeniheny Zahamena Corridor NPA (CAZ)","KBA",NA,"Madagascar","MDG","Least Developed Countries ","yes",3,0.95473266130631,0.536263173835791,0.795897243958788,0.324197304619171,0.252488150229442,0.381531033484196
"103",1278,"Daraina - Loky - Manambato NPA","KBA",NA,"Madagascar","MDG","Least Developed Countries ","yes",3,0.716554311400489,0.549753053304531,0.45380312781708,0.635532926645829,0.13407740129199,0.144920932234415
"104",276,"Midongy du sud","IUCN","II","Madagascar","MDG","Least Developed Countries ","yes",3,0.589425726070846,0.599479075253366,0.511346083176405,0.264698430879121,0.0761516668964435,0.373380469574031
"105",278,"Mikea","IUCN","II","Madagascar","MDG","Least Developed Countries ","yes",3,0.501305654661133,0.51472292482874,0.724260029186082,0.713663054806204,0.187778356304878,0.265743568274666
"106",1004,"Kirindy Mite National Park and extension","KBA",NA,"Madagascar","MDG","Least Developed Countries ","yes",3,0.355418596366411,0.52616723659083,0.674218447683993,0.711070050567718,0.0802648045162685,0.313927782490594
"108",516,"Cliff of Bandiagara (Land of the Dogons)","WHS","Not Applicable","Mali","MLI","Least Developed Countries ","yes",3,0.103550787319922,0.469841000961385,0.860010544725941,0.602369432952954,0.195399169784892,0.0308343086027442
"109",588,"Boucle du Baoulé","KBA",NA,"Mali","MLI","Least Developed Countries ","yes",3,0.0971147006219084,0.485894839818209,0.674079721664809,0.64844636424079,0.238207126070408,0.14615447562151
"126",1340,"Njesi plateau","KBA",NA,"Mozambique","MOZ","Least Developed Countries ","yes",3,0.190877597290605,0.591108113480829,0.764346785983065,0.728108938252875,0.068778728362553,0.237576150506423
"127",1088,"Ponto do Ouro","KBA",NA,"Mozambique","MOZ","Least Developed Countries ","yes",3,0.320036849627094,0.535360093964086,0.718275646229792,0.723951097924679,0.128578555196694,0.148308284030216
"128",1087,"Licuati Forests and Eastern Swazi Lebombo","KBA",NA,"Mozambique","MOZ","Least Developed Countries ","yes",3,0.339409062037716,0.527866216845001,0.688257410925969,0.72317397517795,0.105297055258085,0.180629248765802
"129",829,"Gorongosa Mountain and National Park","KBA",NA,"Mozambique","MOZ","Least Developed Countries ","yes",3,0.297395510195049,0.536928733504135,0.675309528760854,0.730963245588052,0.246586409627145,0.180209098358843
"130",589,"Zambezi River Delta","KBA",NA,"Mozambique","MOZ","Least Developed Countries ","yes",3,0.223466442957176,0.610692875018885,0.89954432196597,0.73812558467807,0.436976089558164,0.18207126905505
"131",1089,"Magude - Muomba","KBA",NA,"Mozambique","MOZ","Least Developed Countries ","yes",3,0.246988834193886,0.435741028706378,0.680287922738801,0.731343146306539,0.10935172247111,0.164211629774969
"132",218,"Nyika National Park","IUCN","II","Malawi","MWI","Least Developed Countries ","yes",3,0.368533561842657,0.5641853321626,0.675557961143717,0.679481163134483,0.178300562434792,0.199253725539434
"133",219,"Kasungu National Park","IUCN","II","Malawi","MWI","Least Developed Countries ","yes",3,0.252778554937148,0.317933862928861,0.696170886274766,0.668125698809814,0.110637492087542,0.134083988204194
"134",592,"Dilia de Lagané","KBA",NA,"Niger","NER","Least Developed Countries ","yes",3,0.0506215649373221,0.655621149231307,0.469146766927834,0.663157255459671,0.370352452375422,0.0322461870101
"135",223,"Parc W Niger","IUCN","II","Niger","NER","Least Developed Countries ","yes",3,0.142172817809956,0.516500359770254,0.717293475477072,0.679910745153611,0.0943765520926051,0.118808856289674
"136",998,"Termit Mountains","KBA",NA,"Niger","NER","Least Developed Countries ","yes",3,0,0.747543987548858,0.494836136274814,0.707720997675569,0.441298050399025,0.00961830413257344
"143",241,"Badingilo","IUCN","II","Sudan","SDN","Least Developed Countries ","yes",3,0.232290938442386,0.26598614483242,0.672794330383472,0.662537909954334,0.443377984465797,0.0837020689212048
"144",242,"Badingilo Extension","IUCN","II","Sudan","SDN","Least Developed Countries ","yes",3,0.189917622961296,0.333865798771814,0.64588012662948,0.662042206832466,0.406899682045649,0.0711816379783124
"145",597,"Radom","KBA",NA,"Sudan","SDN","Least Developed Countries ","yes",3,0.1224365639616,0.5306017589585,0.609606838221615,0.703407420482629,0.347478122950916,0.222196958523799
"146",598,"Imatong mountains","KBA",NA,"Sudan","SDN","Least Developed Countries ","yes",3,0.323874380926041,0.560666113994499,0.62032746284793,0.618218320735776,0.332098992048822,0.18312158026282
"147",237,"Dinder","IUCN","II","Sudan","SDN","Least Developed Countries ","yes",3,0.10415535662723,0.218581907160107,0.659834338294976,0.691641678457217,0.427747162164326,0.137187152728423
"148",595,"Gezira","KBA",NA,"Sudan","SDN","Least Developed Countries ","yes",3,0.0915204238858291,0.168025417949304,0.687451111404158,0.593984145773544,0.525960900621833,0.0124220092186679
"149",1335,"Sudd (Bahr-el-Jebel system)","KBA",NA,"Sudan","SDN","Least Developed Countries ","yes",3,0.146688767506187,0.569332276342389,0.806462139269032,0.675482416869759,0.707214320220555,0.145014200191139
"150",596,"En Nahud","KBA",NA,"Sudan","SDN","Least Developed Countries ","yes",3,0.0552806217790757,0.194632631871796,0.659796330802207,0.624902166557757,0.699142043282486,0.026518848016184
"151",599,"Kidepo","KBA",NA,"Sudan","SDN","Least Developed Countries ","yes",3,0.305572149674662,0.530955899651293,0.456199853302946,0.622676818527376,0.400891394962061,0.226572361851184
"152",243,"Boma Extension","IUCN","II","Sudan","SDN","Least Developed Countries ","yes",3,0.167101789578974,0.455183282285544,0.584648395241564,0.668662625278631,0.292668969972204,0.111010150512633
"153",239,"Southern","IUCN","II","Sudan","SDN","Least Developed Countries ","yes",3,0.186352904647544,0.475843998230922,0.7710580006012,0.731166450238337,0.634901467930971,0.150552546920525
"154",240,"Boma","IUCN","II","Sudan","SDN","Least Developed Countries ","yes",3,0.199600193032374,0.395420393133514,0.546654366175034,0.658157693905345,0.641533122088218,0.100335242187054
"155",238,"Niokolo Koba","IUCN","II","Senegal","SEN","Least Developed Countries ","yes",3,0.203510204306394,0.644337940461437,0.674284893944729,0.658777304383988,0.422741951411051,0.154544864377755
"156",600,"Ferlo North","KBA",NA,"Senegal","SEN","Least Developed Countries ","yes",3,0.0874396296440984,0.529357144168344,0,0.749458196385547,0.305472130151672,0.0611450869536993
"157",601,"Ferlo South","KBA",NA,"Senegal","SEN","Least Developed Countries ","yes",3,0.127902146432861,0.511946429405914,0.248567516795348,0.744667671130657,0.374375118815571,0.0738498968019991
"158",602,"Delta du Saloum","KBA",NA,"Senegal","SEN","Least Developed Countries ","yes",3,0.165676529296603,0.51144305355606,0.341586388597915,0.714487231716779,0.216576141319465,0.0446572867612703
"161",604,"Saylac","KBA",NA,"Somalia","SOM","Least Developed Countries ","yes",3,0.145003752276021,0.578540942174861,0.294248197485148,0.737944576670397,0.320663826003237,0.0500057349967207
"162",606,"Ceel Hammure","KBA",NA,"Somalia","SOM","Least Developed Countries ","yes",3,0.0615771909717095,0.613849241842195,0.456190971934824,0.744703580752165,0.124801512201023,0.133209963361752
"163",608,"War Harqaan - isha Dolondole","KBA",NA,"Somalia","SOM","Least Developed Countries ","yes",3,0.141845301080301,0.55913648952008,0.168767158646421,0.743630295383229,0.444798480384528,0.478063886981341
"164",603,"Daalo","KBA",NA,"Somalia","SOM","Least Developed Countries ","yes",3,0.0919370764816139,0.490486373410787,0.312915018983113,0.74474589624696,0.0766495879375773,0.213404418484107
"165",607,"Xarardheere - Awale Rugno","KBA",NA,"Somalia","SOM","Least Developed Countries ","yes",3,0.0596474571909835,0.50404390481988,0.0525983941910351,0.74110338684759,0.108606075153967,0.0977845860045685
"166",610,"Far Waamo","KBA",NA,"Somalia","SOM","Least Developed Countries ","yes",3,0.197764179995106,0.406043310738168,0.403219988526965,0.718590720400818,0.143577517804154,0.278006106507706
"167",605,"Lascaanod - Taleex - Ceel Chebet","KBA",NA,"Somalia","SOM","Least Developed Countries ","yes",3,0.150549034873366,0.554441463769251,0.734516070673025,0.744660899089291,0.461645986683214,0.167252313446547
"168",609,"Laag Dheere","KBA",NA,"Somalia","SOM","Least Developed Countries ","yes",3,0.155200449211326,0.309252686052985,0.409792304157746,0.743592230609137,0.24145283575125,0.24878426163416
"169",1329,"Jowhar - Warshiikh","KBA",NA,"Somalia","SOM","Least Developed Countries ","yes",3,0.182374127317019,0.375941844615689,0.527530613827173,0.724184296685006,0.10859575759166,0.104828370649955
"170",542,"Ennedi Natural and Cultural Reserve","WHS","Not Applicable","Chad","TCD","Least Developed Countries ","yes",3,0.00275186967327828,0.613404754010024,0.446104614335004,0.744658616825029,0.685946140274637,0.00966415656681635
"171",500,"Zakouma","IUCN","II","Chad","TCD","Least Developed Countries ","yes",3,0.0862026675799662,0.326638983771349,0.817428765734427,0.735667065281381,0.174103783888261,0.20105482328387
"173",613,"Lake Chad","KBA",NA,"Chad","TCD","Least Developed Countries ","yes",3,0.105126645761213,0.475431605239174,0.493168993709553,0.698287386441085,0.577044422007157,0.110352794781605
"174",612,"Ouadi Rimé - Ouadi Achim","KBA",NA,"Chad","TCD","Least Developed Countries ","yes",3,0.0376470063832946,0.579165319291661,0.536157253151145,0.744658863367458,1,0.00972577587830105
"175",1244,"Fazao-Malfakassa National Park","KBA",NA,"Togo","TGO","Least Developed Countries ","yes",3,0.255551482650318,0.782957480225282,0.55889872571949,0.690283128152675,0.0877845761483647,0.151102083389562
"176",477,"Katavi National Park","IUCN","II","United Republic of Tanzania","TZA","Least Developed Countries ","yes",3,0.246957858325972,0.589246284639549,0.691600140057412,0.347364734860373,0.255116219077042,0.211878423597159
"177",476,"Mikumi National Park","IUCN","II","United Republic of Tanzania","TZA","Least Developed Countries ","yes",3,0.564370861890024,0.902573993880618,0.658290370594601,0.428316406984362,0.188234097541724,0.266429987716799
"178",615,"Burigi - Biharamulo Game Reserves","KBA",NA,"United Republic of Tanzania","TZA","Least Developed Countries ","yes",3,0.259936568471626,0.647329295331847,0.467993351061915,0.451126617919386,0.229456962039163,0.186772840246945
"179",539,"Selous Game Reserve","WHS","Not Applicable","United Republic of Tanzania","TZA","Least Developed Countries ","yes",3,0.586522056789168,0.962733093989452,0.715592349649739,0.676884091584041,0.859134562904771,0.25289995591923
"180",617,"Mkomazi Game Reserve","KBA",NA,"United Republic of Tanzania","TZA","Least Developed Countries ","yes",3,0.821463724410486,0.591750417925406,0.722939530948059,0.610494908140684,0.182675605663178,0.22356299288349
"181",484,"Udzungwa Mountain","IUCN","II","United Republic of Tanzania","TZA","Least Developed Countries ","yes",3,0.68296246195965,1,0.618156467469491,0.425419657008102,0.0777508454188633,0.284592127547472
"182",622,"Lake Rukwa","KBA",NA,"United Republic of Tanzania","TZA","Least Developed Countries ","yes",3,0.281218159817465,0.632810859529808,0.619381542260021,0.561064859178976,0.37124647089257,0.244803607952781
"183",618,"Moyowosi - Kigosi Game Reserves","KBA",NA,"United Republic of Tanzania","TZA","Least Developed Countries ","yes",3,0.207473233271978,0.647744113159982,0.498403609756139,0.284102569088822,0.549852652540427,0.204545305316549
"184",538,"Ngorongoro Conservation Area","WHS","Not Applicable","United Republic of Tanzania","TZA","Least Developed Countries ","yes",3,0.325880699441679,0.712002371971118,0.544154720999191,0.415986648081926,0.424042995451365,0.137674484815751
"185",623,"Wembere steppe","KBA",NA,"United Republic of Tanzania","TZA","Least Developed Countries ","yes",3,0.210106377943685,0.555122689094847,0.305414440403509,0.479591951620479,0.188236328924452,0.158743098755476
"186",473,"Serengeti National Park","IUCN","II","United Republic of Tanzania","TZA","Least Developed Countries ","yes",3,0.330142033692081,0.643663247271956,0.373801261211236,0.468443776356059,0.537685988503363,0.105679937689039
"187",616,"Maswa Game Reserve","KBA",NA,"United Republic of Tanzania","TZA","Least Developed Countries ","yes",3,0.256127291304556,0.667201724988142,0.370613159222341,0.526663218309036,0.180424029110227,0.120030243754102
"188",621,"Lake Natron and Engaruka basin","KBA",NA,"United Republic of Tanzania","TZA","Least Developed Countries ","yes",3,0.379966665020879,0.657880380039211,0.486374866322922,0.55156317201055,0.0994359757960497,0.227183055454016
"189",474,"Tarangire National Park","IUCN","II","United Republic of Tanzania","TZA","Least Developed Countries ","yes",3,0.319251404787385,0.650467874360169,0.627811012619106,0.63314034152491,0.135868235738894,0.139704359163159
"190",822,"Greater Mahale","KBA",NA,"United Republic of Tanzania","TZA","Least Developed Countries ","yes",3,0.265638516064881,0.668350419791819,0.625552693708758,0.421707321612978,0.437547687776291,0.261490148537757
"191",619,"Ugalla River Game Reserve","KBA",NA,"United Republic of Tanzania","TZA","Least Developed Countries ","yes",3,0.16819663092607,0.706142695648592,0.468667372534444,0.242586135667624,0.282395907461246,0.216701675631579
